t,id,loan,income_m,dti,rate_m,macro_neg,prior_defaults,beta,kappa,gamma,omega,eta,night_active_ratio,session_std,task_completion_ratio,spending_volatility,default
1,93,1171.928814396881,3359.7114989041065,0.029068190695816908,0.010199958317257897,0.10999791586289492,0,0.9070847018641088,0.3503240423822729,1.8243629553009661,-0.29237567529138003,0.4608139579282361,0.18827810560776978,0.80436126957893,0.496485793651168,0.09051672122058647,0
1,94,2395.988987546455,3462.3856588503195,0.057667102580508986,0.010199958317257897,0.10999791586289492,0,0.701860945324883,0.5603401969301596,1.6954100954003075,-1.100730870881241,0.5473870045814271,0.28134428210228185,0.9034504778824262,0.40760456179800597,0.09165841968715116,0
1,95,500.0,3791.498932084825,0.010989497138999717,0.010199958317257897,0.10999791586289492,0,0.8457163667693478,0.45169438964465425,2.2032140825873348,-0.5026968864955829,0.803305691455948,0.21927696399780955,0.9195919056833003,0.6928369767235444,0.18606269911709028,0
1,103,500.0,500.0,0.08333333333333333,0.010199958317257897,0.10999791586289492,0,0.9296580992967577,0.7515144372786151,3.1229492825267213,-0.9174656657339528,0.60583016589348,0.4365101096320076,1.0470705069541626,0.4746853148583873,0.283237385891588,0
1,104,5665.747872622914,3178.8917117051806,0.14852524051492372,0.010199958317257897,0.10999791586289492,0,0.9869490793489286,0.24924729089995934,2.4635688359569405,-0.7521769671405736,0.4945669293735746,0.08162926211713044,0.5627986254846543,0.5225845902614634,0.04666837515150467,1
1,106,500.0,3445.928348338454,0.012091565016654324,0.010199958317257897,0.10999791586289492,0,0.9604961296997563,0.22517469441492022,1.9288167513497239,-0.9307790398338169,0.6988637203033613,0.2212362921604191,0.6231982034976515,0.6170010426488753,0.0268696648107023,0
1,109,1221.5088779107775,3311.373129121661,0.030740240535673233,0.010199958317257897,0.10999791586289492,0,0.8784130619758769,0.2992206051652021,2.7800269169788905,-1.2696786406385936,0.25717704829860505,0.21700246306560222,0.8807905861703614,0.6407562185887514,0.01,0
1,110,2798.663753914747,3437.673300193106,0.06784297375780143,0.010199958317257897,0.10999791586289492,0,0.8989387675871278,0.2646072353895219,1.938463458075748,0.02010296897282668,0.9212679922065964,0.15804284080658926,0.7355943532615262,0.5779738168897924,0.38616782628336654,0
1,117,4142.936820799534,2646.9036685821943,0.13043343404014288,0.010199958317257897,0.10999791586289492,0,0.8603192164318029,0.7063904720501422,2.3518549486108347,0.8230247357964076,0.571860452403595,0.163977356468643,1.3143177367431966,0.45425279618828907,0.7167589605701786,0
1,120,500.0,4288.066070262184,0.009716890081434554,0.010199958317257897,0.10999791586289492,0,0.9408599431141674,0.610730364944368,2.131408634733263,0.9516976042301146,0.6280830189302553,0.3939855337454455,1.0135143636691892,0.5117303800419695,0.6838243351765688,0
1,121,1191.9679731453577,2704.7832928793387,0.03672407497128495,0.010199958317257897,0.10999791586289492,0,0.8875183119075947,0.22080816465826336,2.2344694069736146,-0.12242070096497049,0.6045057803237048,0.30970998972062347,0.4881148026181366,0.6277646412648793,0.17693905651935932,0
1,125,3351.1453792536145,1293.3626936657222,0.21591941402477027,0.010199958317257897,0.10999791586289492,0,0.8730583941890468,0.5392358625885761,1.9956880111563,-1.2967308146465213,0.5235325438619797,0.1971070546983468,0.9303166259238245,0.5004509881323622,0.01,1
1,128,1324.9215052770974,4545.896479778648,0.024287866195565957,0.010199958317257897,0.10999791586289492,0,0.8993616274052176,0.6035030992514436,1.260787128187933,-0.7879959421795535,0.9220093571683292,0.48656030528866046,1.1085660287152252,0.26822119162323166,0.12428318033070149,0
1,138,635.227540857177,3044.138896665593,0.017389360407551693,0.010199958317257897,0.10999791586289492,0,0.9401215721833505,0.13654456174104934,2.4716371004451148,1.2622145639455091,0.8365202157701477,0.15515007913019846,0.7255648242826241,0.5417172943655107,0.6494695696782202,0
1,140,3221.9363171682144,3557.396557193623,0.07547505283165919,0.010199958317257897,0.10999791586289492,0,0.9332884712056071,0.4157365402059957,1.984726984925547,-0.0439478929623342,0.9226305933649599,0.4802496571464565,0.7527818257214017,0.6587264786701074,0.3154194495159133,0
1,152,500.0,4658.897167611312,0.008943461331650254,0.010199958317257897,0.10999791586289492,0,0.9204098716756408,0.20203253919584935,1.366672433983223,-0.03406289683555535,0.5698838521957365,0.14149909758526008,0.7879433614705469,0.7600855068840252,0.4287649048971329,0
1,157,3829.1779918913962,1894.01505066078,0.16847710153075257,0.010199958317257897,0.10999791586289492,0,0.8503497846383746,0.0023255400836318385,2.2499977455810862,-1.4215893114608602,0.6318462041612393,0.13035354906868765,0.3466398489463004,0.7733818371986919,0.01,0
1,169,500.0,2103.5548438757282,0.019807739640340088,0.010199958317257897,0.10999791586289492,0,0.8723676777153864,0.19783020104941096,3.005973721503458,0.8622746845961455,0.6112265315059202,0.04229484208005212,0.6982900422358733,0.635787259486882,0.4056523780655512,0
1,170,3298.41569282714,1822.2102322991288,0.15084317359773233,0.010199958317257897,0.10999791586289492,0,0.8069709265632056,0.44198431984689923,1.6772564488145547,-0.9759005958732173,0.7140950840404485,0.1776269584205875,0.8758490526676886,0.4365028178032756,0.15474454382470212,0
1,173,500.0,500.0,0.08333333333333333,0.010199958317257897,0.10999791586289492,0,0.9258837698970388,0.6749225788956177,2.9153382063231796,-0.013630311469970414,0.5585746180575437,0.2860415679870119,1.0690553756753576,0.387189744247406,0.5378170593035253,0
1,177,2208.9494334454125,4519.524679309185,0.040729752023817054,0.010199958317257897,0.10999791586289492,0,0.8888267212005196,0.4251208459729602,3.4572039700432873,0.7790552573738473,0.8559158080234099,0.13677989723394546,0.7529593484560051,0.6494192225430246,0.5428489838392606,1
1,179,2764.1000754715956,3880.923463199198,0.059352284357106745,0.010199958317257897,0.10999791586289492,0,0.8641058585042054,0.3122964293031663,2.4050131496962495,-0.1630254888996382,0.6956877261176593,0.19414586227085084,0.8300472656768542,0.6394850002214632,0.3564806779952753,0
1,181,1233.2363423988288,2957.6952743274014,0.034746546100247896,0.010199958317257897,0.10999791586289492,0,0.8269871583837789,0.22873945592415668,2.749205933244086,0.40243893470149206,0.8435901408981841,0.14229008996732323,0.689211416618467,0.5147712306920861,0.41167659482157726,0
1,182,1308.856463401759,2164.619711151963,0.05038823742952113,0.010199958317257897,0.10999791586289492,0,0.7282245066450549,0.18903242254754182,2.032872452467571,-1.93128628082483,0.722725091411091,0.14951005319896402,0.5763936368825102,0.6134717325737378,0.01,1
1,184,2604.7614825324004,2234.903873102583,0.09712429223023532,0.010199958317257897,0.10999791586289492,0,0.9136078554048721,0.28428019066848115,2.450110610269424,-1.1936846683783935,0.9229408810785176,0.30430952765061026,0.5924326299225263,0.3986767682217589,0.01,0
1,187,500.0,2055.3720668083997,0.020272079853341125,0.010199958317257897,0.10999791586289492,0,0.9856648255012883,1.0871284969909685,1.231375722102582,0.935630517835107,0.7896062882877835,0.6261463596419028,1.4341948601000551,0.24649620855861654,0.8060223977817377,0
1,188,500.0,3991.894339700595,0.010437818018447804,0.010199958317257897,0.10999791586289492,0,0.9357550913534411,0.24811270665136176,2.401606391945616,-0.14292413521111214,0.38060559292614676,0.06668272118375126,0.9351536795543471,0.40207653972736856,0.23066748897350198,0
1,195,500.0,2378.9882451926255,0.017514448316785582,0.010199958317257897,0.10999791586289492,0,0.8947096985400319,0.29897520993380244,1.4606866111143917,-1.2537416724683577,0.45570581691675127,0.36738815652669216,0.8394539592933914,0.7222393942598669,0.01,0
1,200,500.0,2305.3406466211404,0.018073973895240205,0.010199958317257897,0.10999791586289492,0,0.8371212262970928,0.5480879638141217,2.4608619556935976,1.909561439659138,0.7243606877380008,0.07888199665966913,0.8293906477096513,0.494143909100103,1.154030333460468,0
1,201,4429.02357589872,5520.708692157969,0.06685469539732038,0.010199958317257897,0.10999791586289492,0,0.8553737803060425,0.5384448777837666,3.14663422475169,-0.8801084429794447,0.7880688978661745,0.45253849858514283,0.9809757911730594,0.565935212369574,0.17924350149533397,1
1,204,500.0,3795.2430120737586,0.010978655789395575,0.010199958317257897,0.10999791586289492,0,0.8468900432712438,0.08565765123310842,0.7684859809024951,0.9531117122331315,0.4407002142137247,0.003140631708115252,0.47534919200868303,0.6881110681144331,0.3922202980942673,0
1,207,932.7250422117492,500.0,0.1554541737019582,0.010199958317257897,0.10999791586289492,0,0.942189765805169,0.49866262934987265,2.280049465967461,0.0015994851320697866,0.8787483789185251,0.23930055096790578,0.7240918529861461,0.35326455688750896,0.48766396858942396,0
1,218,1765.0731646303802,3100.901535147068,0.04743440858043528,0.010199958317257897,0.10999791586289492,0,0.9169651798334024,0.6197194047140133,2.8766878302209418,-0.5808120781607815,0.5150417457903124,0.2477774508984485,0.8531688612194184,0.4351440006304403,0.3126610774449782,0
1,225,1268.1410322384438,2804.995622345581,0.03767507461021765,0.010199958317257897,0.10999791586289492,0,0.7568963635892252,0.8102975804977267,2.864887598748841,0.512170927463007,0.6045100351293152,0.6416630612754088,1.251808566563624,0.24883664387381993,0.7566130659675885,0
1,227,3362.772743317359,4107.159285443295,0.0682298986884477,0.010199958317257897,0.10999791586289492,0,0.7747305738804982,0.4924762598753006,2.087479622377976,0.1983580486814999,0.4293033713205434,0.078482270504389,0.9692341599181403,0.41563086667387855,0.19881119147898596,0
1,232,4186.489104527665,3361.0011036314404,0.10380064786858482,0.010199958317257897,0.10999791586289492,0,0.7974249655323251,0.30165918622763493,3.0985346613861515,-1.105559225090906,0.5945039482352571,0.10853073506911895,0.8091174227348574,0.5160565595651729,0.24237537427185873,0
1,233,500.0,3716.1957397126753,0.011212182991708668,0.010199958317257897,0.10999791586289492,0,0.8678604318220218,0.621697407874164,2.1497589807440636,-0.42550199515420595,0.6196223107331338,0.15901191843000484,1.0801688961203788,0.30172829612424473,0.30615301114864407,0
1,235,500.0,4079.123779324209,0.010214611990413689,0.010199958317257897,0.10999791586289492,0,0.9253757362626825,0.20581309564987504,2.517024538251245,0.3281696125436411,0.5817635168378139,0.0,0.5469185524237143,0.4370733586024026,0.36422525506090947,0
1,237,3052.881332934427,3792.84711851768,0.0670754105807362,0.010199958317257897,0.10999791586289492,0,0.8510280544932414,0.4596273598397765,2.475777153829446,1.8996852400211452,0.6198931145049938,0.4140291405387003,0.8248252806398033,0.811121634249869,0.8422047992090161,0
1,246,3316.454595024322,3551.7282690437805,0.07781316455451512,0.010199958317257897,0.10999791586289492,0,0.8575782690167899,0.5759285946150251,2.1606774503253727,-0.3627506386948743,0.8167749864778564,0.3339242812254208,0.9359693846827554,0.4282348512685494,0.11089666323994404,0
1,248,500.0,2439.1009091561737,0.017082797398932374,0.010199958317257897,0.10999791586289492,0,0.9415229111888175,0.8078014091503456,1.813668073764235,0.8199373545003195,0.7243062735543898,0.3121582396998043,1.0960489204766193,0.1913626059559019,0.7997722730058788,0
1,249,1453.1451542437312,4109.424189192057,0.02946773658431187,0.010199958317257897,0.10999791586289492,0,0.954550952029179,0.8712673337347141,1.8933309137406038,-0.13116280002159725,0.9582150350371539,0.5475887188883147,1.1281735040847611,0.3045259873665079,0.40828272439165303,0
1,250,500.0,2117.1344854523995,0.019680689608040244,0.010199958317257897,0.10999791586289492,0,0.841655762069744,0.20663645135091058,2.2378357708079513,-0.46476815082518663,0.6935916032302877,0.001541762738402369,0.8049286587975053,0.4920307324850426,0.01,0
1,253,500.0,3868.5819377339126,0.010770527117508494,0.010199958317257897,0.10999791586289492,0,0.8857295291800651,0.5817754028085796,1.600033225431939,-0.09053472778311779,0.3803880143340557,0.33904554781884727,1.0168961691821277,0.5028271587006912,0.5533286082629488,0
1,255,1823.8311645535669,3287.3807096435503,0.0462331393299268,0.010199958317257897,0.10999791586289492,0,0.8338647580169696,0.765314475037892,2.400157756131592,0.10127736822215486,0.7780022518348712,0.46392147491271285,1.1698144437020173,0.35567262223418683,0.547328933185832,0
1,256,500.0,3154.7922445238382,0.01320742015230722,0.010199958317257897,0.10999791586289492,0,0.8570907079431734,0.6764453717472176,2.5439985432664187,-0.4669442854449451,0.9820886004541582,0.023422339872893383,1.0796102390592988,0.47963721738954423,0.4332460094655602,0
1,259,500.0,2949.1533828907186,0.014128348463797291,0.010199958317257897,0.10999791586289492,0,0.8822359173401002,1.1796293429974885,2.1472794612677815,-1.0707059290590757,0.7123227587802436,0.6072921144638852,1.4486482024117853,0.258155122001405,0.3962570351999503,0
1,260,5549.931724432454,2643.388523440694,0.1749626686611237,0.010199958317257897,0.10999791586289492,0,0.9279098244062343,0.12327636654031376,1.3819238677573267,0.8378522288590068,0.4633061428087243,0.16084011993664932,0.5912392116796945,0.6952912297295433,0.46348566385835643,0
1,264,1920.7748762159135,1942.3452038771352,0.08240789160365844,0.010199958317257897,0.10999791586289492,0,0.9737665020582402,0.5546178996912823,2.8489814495400614,0.9018838093139379,0.8765487172429265,0.29066230752369204,0.9996537724134759,0.3301175745320959,0.818700671798701,0
1,275,500.0,3813.2576787196394,0.010926790208590597,0.010199958317257897,0.10999791586289492,0,0.9573369713459862,0.3945057130615843,1.8439438734240567,0.7316992431894773,0.6453255101588677,0.09720856187586427,0.7058554170499852,0.5281456023140476,0.572963321575917,0
1,276,1820.4872447598254,2952.2453815114595,0.051387080270063,0.010199958317257897,0.10999791586289492,0,0.9108098975369908,0.29974222463560146,1.7231103444551745,-1.094667438040894,0.5136449791696823,0.14736304692634927,0.73226417763224,0.623826273746257,0.17332557949913655,0
1,277,767.8106158794113,2729.326244656306,0.023443228201547685,0.010199958317257897,0.10999791586289492,0,0.8155688715123857,0.21080438780773514,2.0114353738862674,-0.15164440923142283,0.6045141071505852,0.36323909333261895,0.7425137447895427,0.6364150174746143,0.1165901348360195,1
1,287,4372.193746459863,3866.3974003575995,0.09423487581435808,0.010199958317257897,0.10999791586289492,0,0.8545135971823314,0.399954610884122,1.8127739833833965,0.2510552160856975,0.7351859031984079,0.5240638186939819,0.9290628409729628,0.4383589140825891,0.3949428557625786,0
1,289,1948.0574449911537,3505.2675159327705,0.046312619415790984,0.010199958317257897,0.10999791586289492,0,0.9074910761762363,0.5490325027679881,1.255228927778694,0.7142846530583643,0.5830182124871525,0.1906654980136741,1.0728651670233464,0.2583896448098013,0.6110396144196534,0
1,291,1962.4659761883358,4784.948122880138,0.03417776476343307,0.010199958317257897,0.10999791586289492,0,0.873522943910794,0.6075644580147129,1.056145356942527,-0.4951572420730906,0.7934710846721685,0.22929490750523251,1.017196578280355,0.2272616408575543,0.15469947022395947,0
1,292,4216.589749939901,2391.1490918546424,0.1469513048595043,0.010199958317257897,0.10999791586289492,0,0.8543525722629368,0.5406091318044877,2.8650288766561824,-0.5250967148384871,0.3510481544577184,0.08626993478810996,0.9634768478832574,0.5387023967310489,0.15166068655983528,1
1,294,2888.3636434265914,3854.384660678372,0.06244757373105221,0.010199958317257897,0.10999791586289492,0,0.7455549007423198,0.4107891798005769,2.607991918469785,0.8793532444382504,0.7939999993240954,0.3954947513490506,0.8690661449676844,0.49257189269324264,0.6168548827110747,0
1,296,3179.8155543309113,2453.6756414873335,0.10799497091104976,0.010199958317257897,0.10999791586289492,0,0.7306022855554989,0.20021124354931974,3.228525059989991,1.367955163209657,0.8083588310169614,0.09760133475721137,0.49818490536396987,0.7317950052007403,0.7244692896519904,0
1,298,2163.1584595849677,5857.473075464706,0.030774909699625496,0.010199958317257897,0.10999791586289492,0,0.9305217903220551,0.6527423628431622,2.4650339986937775,-0.8245736255458719,0.6767329816288722,0.4302386897961449,1.0444940395767996,0.5587203284647488,0.3687739558948502,0
1,299,873.6375098924085,3301.124742852024,0.02205403657708152,0.010199958317257897,0.10999791586289492,0,0.9272500679885078,0.43859132894823655,2.2226356079799405,0.05633530186183111,0.6530134886195723,0.28082517535818957,0.9887982840735274,0.4552699690882104,0.3186209421892691,0
1,300,500.0,4606.361150630719,0.00904546241689311,0.010199958317257897,0.10999791586289492,0,0.9331221199052981,0.3172597765668572,2.46406344366748,-0.9409602533147464,0.5969059575061522,0.12476896774672368,0.7484398691509416,0.4606537827022638,0.01,0
1,301,2106.5019507003844,4205.673145191956,0.04173929432098555,0.010199958317257897,0.10999791586289492,0,0.854250721413873,0.5457518223207117,1.3516098205223621,-0.6220847421986138,0.6934671722395693,0.10773714846340152,0.7679817345753341,0.43949422009945827,0.2732866926978914,0
1,302,500.0,3368.0100364945188,0.012371301217983908,0.010199958317257897,0.10999791586289492,0,0.9661931344447487,0.6774429103700828,2.0586716157458,-0.5040660082045355,0.6506130179804066,0.35914785159313306,1.157889890016559,0.4767174202753595,0.07388180154972224,0
1,306,1323.8701144249396,4600.875123677092,0.02397859245682811,0.010199958317257897,0.10999791586289492,0,0.9244168621746348,0.5675747849322821,1.83070004122891,-0.9733747347091257,0.41024037268066366,0.3386890234472572,1.1513760331738685,0.28546409145205404,0.24100050325045502,0
1,312,1294.1400806902104,3715.0058109935735,0.029029566092479732,0.010199958317257897,0.10999791586289492,0,0.9973466033573168,0.5559461252206012,1.5710600113575512,-1.0362729475728283,0.8124840595114964,0.38519902004207807,1.1381861574725798,0.4989906979986629,0.17175492013013047,0
1,316,500.0,3031.565667289915,0.013744273170871082,0.010199958317257897,0.10999791586289492,0,0.9637887693294384,0.5457490843755233,1.8219322551059867,-1.0774420390236525,0.39353389743751493,0.4904344948679866,0.9319277634422378,0.4924795328936239,0.09800184051815458,0
1,318,4752.718609350359,4227.291146642192,0.0936911772512113,0.010199958317257897,0.10999791586289492,0,0.9112938238811262,0.6680507267151545,1.687502060529118,-0.897144836813804,0.4122746781823023,0.4441541163343237,0.9362208690828776,0.4905717710661421,0.16052959568315112,1
1,319,1385.8392299243455,2149.7926248609424,0.053719880307602046,0.010199958317257897,0.10999791586289492,0,0.8446197751011362,0.7650597532618084,2.982146803651305,1.1698842107786886,0.5621601077607473,0.5297329680242139,1.2418218589648709,0.3223165220734225,0.7120212856547953,1
1,320,500.0,3313.1656073323493,0.012576089337174813,0.010199958317257897,0.10999791586289492,0,0.7645923669256157,0.5049247959163073,2.83058304777099,0.6473557854825382,0.9812285170532564,0.3687489279582387,0.8647905949381866,0.33384373884539387,0.46382584154337414,1
1,322,500.0,1443.2840478639166,0.028869346078018387,0.010199958317257897,0.10999791586289492,0,0.8494359086002133,0.022624001491817036,1.740240422306566,-1.949100530597858,0.5207567136706317,0.021773126531201642,0.4728360562187651,0.736593925383002,0.01,0
1,324,500.0,3011.9110162486313,0.013833963368068877,0.010199958317257897,0.10999791586289492,0,0.9534343198384332,0.40091823958241407,2.6205770366260315,0.550208905279898,0.6823531253359759,0.5259411463533205,0.6848962188566958,0.3865872871939125,0.42840734132933944,0
1,328,500.0,500.0,0.08333333333333333,0.010199958317257897,0.10999791586289492,0,0.9622014768367143,0.3594082850374559,2.2073899526339975,0.24124184545032326,0.4742700086812326,0.06595957700862702,0.739560221275193,0.2875049973491394,0.24462130810305044,0
1,330,3229.258033452945,2903.786517071801,0.09267376735134303,0.010199958317257897,0.10999791586289492,0,0.9093008130267873,0.69305188012559,2.3796276649897683,-1.3266684524657961,0.7737017077174686,0.28533748596058073,1.1466739559600365,0.16862833554573195,0.01,0
1,332,500.0,2119.2820792885586,0.019660746001614913,0.010199958317257897,0.10999791586289492,0,0.8701150149161189,0.5295313767789883,2.308948209337955,0.219073918646765,0.62024430405797,0.4186600009754465,1.0801667450770567,0.6263662110483936,0.40081546846459537,0
1,333,4345.040140414259,3350.212497858526,0.10807871996158534,0.010199958317257897,0.10999791586289492,0,0.9215249128452841,0.9568233590014645,2.6524780098268845,-0.24061166787738794,0.71501207351048,0.5402789222362745,1.1765967887410373,0.5019511559672112,0.4726823087942654,0
1,335,500.0,2552.536361793518,0.016323632952045367,0.010199958317257897,0.10999791586289492,0,0.9014196755086955,0.7688466751857724,2.178211895155588,-0.26055848805898296,0.5003949475255631,0.40543565267386894,0.9520120706378562,0.32265041033442854,0.34027612500944604,0
1,337,2214.9814493743697,3025.2628310983905,0.061013471474426414,0.010199958317257897,0.10999791586289492,0,0.9938075515195787,0.5655940062630088,2.363015063716049,-0.11845792363820336,0.7931576766968619,0.2148316741562884,0.9037391675538888,0.6387481185006688,0.332850807065784,0
1,339,2229.4205667582437,2985.6659954880893,0.062225663389880274,0.010199958317257897,0.10999791586289492,0,0.8920177803553926,0.42931175790148257,2.91484205347634,-0.3544097225931739,0.7910071041920739,0.413803167717775,0.8173921727520285,0.44264565800433503,0.1769067122265663,0
1,341,3297.144688295477,2538.06481073297,0.1082565174049309,0.010199958317257897,0.10999791586289492,0,0.9447263802766045,0.7243411826533905,3.044445146325078,0.35396368397576894,0.8718911013085141,0.2789297629454416,1.0201031344596272,0.32634355255713193,0.4755306387582932,0
