t,id,loan,income_m,dti,rate_m,macro_neg,prior_defaults,beta,kappa,gamma,omega,eta,night_active_ratio,session_std,task_completion_ratio,spending_volatility,default
1,78,2096.2002578512765,3483.9410536653295,0.050139583916657154,0.010667926293259057,0.13339631466295282,0,0.913182713441461,0.38117341378824166,2.090251187677864,-0.28259495346208663,0.5867233225799668,0.0025654391838418333,0.7801468197624938,0.4612529566069885,0.22405559070924735,0
1,80,1259.7043670791886,500.0,0.20995072784653143,0.010667926293259057,0.13339631466295282,0,0.8378107715508097,0.44031981857358304,2.257993172928263,0.09493133577919682,0.4310027646350821,0.07994473970780563,0.5548050727107663,0.3757676737643737,0.42403744781368374,0
1,81,500.0,1315.5358854576589,0.031672770866430104,0.010667926293259057,0.13339631466295282,0,0.9720950908121898,0.3055750652191377,1.8635856818901295,0.7897978823867278,0.7849558667828921,0.20870818712429667,0.8126574092512157,0.5817736374443776,0.5128626246961712,0
1,85,1112.0003603929629,3655.3259745791784,0.025351144424289516,0.010667926293259057,0.13339631466295282,0,0.934378821342816,0.3544552918161884,1.2161249618314764,0.3029114590704285,0.5952886645856507,0.28962219977639125,0.7240652029955074,0.3757780623031237,0.3371013648111002,0
1,88,4970.686416113711,2595.3331303339655,0.15960335232809744,0.010667926293259057,0.13339631466295282,0,0.8858651093377987,0.648073388955618,1.419098632353806,1.2009886910617684,0.6834409482551188,0.2791987114239542,1.0476208185262774,0.38031523111847065,1.1259774189051797,0
1,93,1962.2446088740976,3185.2915178344865,0.05133608122122852,0.010667926293259057,0.13339631466295282,0,0.841059851347435,0.31669284530481867,1.8243629553009661,0.5885866882241311,0.5933322224347489,0.28381618317401563,0.946967191470898,0.4298042497394465,0.30829430085286175,0
1,97,2494.2443706388135,1928.7148232768689,0.10776797847184734,0.010667926293259057,0.13339631466295282,0,0.9489902385750558,0.5038117711076354,1.2076325237130203,-0.07986766439636027,0.8891051260771217,0.22616953094381276,0.8966482614165009,0.35180424820102446,0.4865087180332113,0
1,100,500.0,3395.453263296558,0.012271312085801934,0.010667926293259057,0.13339631466295282,0,0.7025943535362105,0.670863876498601,2.801317433727227,0.2857029410170569,0.48623144581165734,0.42307061006662955,0.67839239710569,0.34981151025810314,0.6039060437864544,0
1,106,500.0,3764.286192370014,0.011068942300700341,0.010667926293259057,0.13339631466295282,0,0.7990772694086699,0.6457697589774863,1.9288167513497239,-0.057598873951830776,0.7429542733858819,0.45678121498011176,0.8197276539475702,0.257319377784299,0.494374437827749,0
1,112,2503.0014748013173,3561.392444061668,0.05856795046028669,0.010667926293259057,0.13339631466295282,0,0.9109093386247141,0.28655139459889584,1.7029427784808768,-0.29881119774467757,0.8674822600848455,0.04902097525695348,0.8523529714687439,0.7305379304364916,0.24200062376073647,0
1,113,2019.1516250300615,4233.220165510724,0.0397481418023226,0.010667926293259057,0.13339631466295282,0,0.9777185969030084,0.5776132898262617,2.1239501741936513,0.38824262645051255,0.7835620275187635,0.23201002366365564,0.7807439094815009,0.48199552145692226,0.6476400899881481,0
1,125,500.0,3467.549791975423,0.012016169677820156,0.010667926293259057,0.13339631466295282,0,0.8987739722380538,0.43610854295340007,1.9956880111563,-0.5374781918089647,0.5545002977693647,0.01194288567108373,0.5846160220852934,0.5565944975325638,0.19289089564590853,0
1,126,842.146677853334,3452.0216357842264,0.02032979431346119,0.010667926293259057,0.13339631466295282,0,0.8895233991375623,0.40638742620524193,1.7427004788817784,-0.2526315889240045,0.7010061494789706,0.36471299657873424,0.8667116308134386,0.48788634643513085,0.31272354688189546,0
1,127,500.0,2536.8317954750437,0.01642468639071288,0.010667926293259057,0.13339631466295282,0,0.9231175738843002,0.39906592265247953,1.3777188313663276,0.9427606802546649,0.653921898961671,0.3133813619490985,1.0135849570907787,0.7073869688795483,0.6341893396878422,0
1,133,3348.945767412889,4277.576521543199,0.0652422727087515,0.010667926293259057,0.13339631466295282,0,0.9310354379329953,0.8691765708378585,1.7703062341591855,0.20519358275483202,0.6600957227057275,0.35584166638033676,1.2605981264204356,0.21772093976151718,0.4438776933973094,0
1,141,500.0,2092.816884398933,0.019909370464885914,0.010667926293259057,0.13339631466295282,0,0.9429417238316874,0.4668179191386886,1.9907795566596291,1.014098848643124,0.28212857809297653,0.40950710690023595,0.8662847938356977,0.49161593343764376,0.692792148508686,0
1,142,500.0,3823.140969367302,0.010898543109060964,0.010667926293259057,0.13339631466295282,0,0.9525132477639273,0.6864905637190484,2.9239641062456574,-0.6857411230219439,0.6374802232727342,0.4611986478349109,1.154412158502925,0.45347503202155637,0.01,0
1,147,500.0,2569.809999888088,0.016213909459641452,0.010667926293259057,0.13339631466295282,0,0.9458548240888954,1.1336010877418694,2.035588206570074,-0.37313320480594764,0.993902222750326,0.595416350595173,1.3587610527372094,0.41869433688934954,0.6715533344045526,0
1,158,2380.1842281127138,2423.1170335236984,0.08185683272079546,0.010667926293259057,0.13339631466295282,0,0.8777107150875938,0.4543092194862486,2.365313295694331,-0.5320493762892985,0.6759183018588972,0.13444624179365455,0.882103084913296,0.5678235143587322,0.3452344931288356,0
1,159,500.0,2410.404224158543,0.01728617393259516,0.010667926293259057,0.13339631466295282,0,0.9403053510916728,0.11997080907114244,2.4434743325426203,0.7499015735357184,0.9137728340145188,0.045736320971575796,0.6558593593430432,0.5835677407058798,0.46216367068892167,0
1,164,1078.3402878946874,4076.173655284585,0.0220455991960472,0.010667926293259057,0.13339631466295282,0,0.8104248384812109,0.7964220607708447,2.086957629973148,-0.5251888854549791,0.6801200552770282,0.35488722097572045,0.9987758027847602,0.3590774864207848,0.4546568797821703,0
1,165,500.0,1213.3354731044822,0.034340598779377056,0.010667926293259057,0.13339631466295282,0,0.9590734645067167,0.35940769852808074,1.8085452288521353,1.6105971638356804,0.41292405931614534,0.3342847517359435,0.6719263103661194,0.5636884238944198,0.9365347094661464,0
1,169,1707.991900192265,4075.7694937071506,0.03492166536137831,0.010667926293259057,0.13339631466295282,0,0.7892054422714373,0.5086584031312453,3.005973721503458,0.6249449641789934,0.5721135919635069,0.263207528056095,0.9417327335046469,0.49455000289737006,0.6076512180785558,0
1,170,2592.0782221497657,2553.117598392025,0.08460500160608474,0.010667926293259057,0.13339631466295282,0,0.8697907705325066,0.45652782898408417,1.6772564488145547,0.8421155340924491,0.6922627676028696,0.4029677465463558,0.8747617907582413,0.635177926029664,0.8637022299002011,0
1,172,500.0,4455.228396392315,0.009352307661804017,0.010667926293259057,0.13339631466295282,0,0.8409759672291364,0.5087609015780329,1.6150747948492759,0.035726624770773124,0.887336093858656,0.33603551697840794,1.1536659442966606,0.5490225061195605,0.389801456025195,0
1,177,2225.6950360011297,3420.482012736,0.054224692789736004,0.010667926293259057,0.13339631466295282,0,0.8646060823462092,0.7364672373632107,3.4572039700432873,0.18809595452133207,0.44249234486533917,0.31868325936712094,0.8248318639894131,0.5071891483635755,0.43297049427986445,0
1,184,1703.346937745593,3477.449604124605,0.04081887426265053,0.010667926293259057,0.13339631466295282,0,0.8194155973195394,0.523355921160283,2.450110610269424,-0.12258476820657134,0.5237885308279112,0.12544611091869115,1.1361288038576807,0.5773169139361554,0.4158672003554857,0
1,188,500.0,1679.4780066305007,0.024809295806297326,0.010667926293259057,0.13339631466295282,0,0.8071082962365991,0.35443634658662726,2.401606391945616,0.14841064526779488,0.45050266496614827,0.054971507842268036,0.7433443945410637,0.6466235763695948,0.44327355949708214,0
1,190,500.0,2929.859048262845,0.014221389486764364,0.010667926293259057,0.13339631466295282,0,0.8800158072437245,0.2245933726288568,2.9190382808603648,0.4368894647139578,0.5117741458320393,0.19740328299525373,0.735408693002536,0.6238060201784301,0.2116168077608116,0
1,194,500.0,2352.8214491005,0.017709234452361916,0.010667926293259057,0.13339631466295282,0,0.9619519974633133,0.5678679627732656,1.3997194468724339,0.3303131161779205,0.7710874812762875,0.1778960426426959,1.0741105187733724,0.4099791178517667,0.48870817660412447,0
1,196,500.0,1970.1638536510195,0.021148833174180853,0.010667926293259057,0.13339631466295282,0,0.8319646022440119,0.16285982015560507,2.1549149763694624,0.2957647405113041,0.25701363356064055,0.009706261765570975,0.5913362286168422,0.7671623512994077,0.45342644186669945,0
1,198,500.0,2442.9774049319594,0.017055690561258854,0.010667926293259057,0.13339631466295282,0,0.8481877894906698,0.35087221822545367,1.498073749972906,-0.5357451424577625,0.48643640830774393,0.330881189258155,0.7135054792569767,0.6083893086563766,0.01,0
1,200,500.0,3595.1580064168556,0.011589662149006379,0.010667926293259057,0.13339631466295282,0,0.9013269240952283,0.22848227699815682,2.4608619556935976,-0.4988820077034877,0.8789008026443375,0.13836291340813767,0.7196751135778082,0.5559764567068777,0.0784246385536227,0
1,202,3068.966954957598,3092.492411320607,0.08269939331468014,0.010667926293259057,0.13339631466295282,0,0.9517210102381422,0.8162930305184317,2.0057774909787587,-0.8999434840817238,0.5050648727503164,0.5246055721407695,1.121564801390312,0.38335251002318943,0.33331088220623467,0
1,204,500.0,2541.96113762035,0.016391543540934226,0.010667926293259057,0.13339631466295282,0,0.7416058848252297,0.3959633981262146,0.7684859809024951,0.8525481397760383,0.5580088515603112,0.21845133736346145,0.9733719771625426,0.6131757766685229,0.3143159554387125,0
1,207,875.7559725117862,2821.9334033597943,0.025861582803156372,0.010667926293259057,0.13339631466295282,0,0.8868811890786312,0.4719432084696322,2.280049465967461,-0.15139655725471335,0.7954773063206827,0.2303994471993483,0.8518452215711966,0.602678458521014,0.40131770859970994,0
1,210,1533.538127682933,1990.7174707506229,0.0641953696851775,0.010667926293259057,0.13339631466295282,0,0.9369375405255552,1.3673043924190373,2.30803440018268,0.20415468140481316,0.5015845324784024,0.8938438571624676,1.6465014967386333,0.0,0.9447714024874854,0
1,214,500.0,1207.8250425018434,0.0344972700519273,0.010667926293259057,0.13339631466295282,0,0.8440508551590906,0.8582915036966737,2.3446806767916706,-0.09113311444246715,0.7567024058118452,0.3753998372362727,1.1286541763216622,0.2946566598602707,0.3707156841754107,0
1,218,500.0,2583.3298213239336,0.016129054185312224,0.010667926293259057,0.13339631466295282,0,0.9213449097508305,0.9079936392401583,2.8766878302209418,-0.727198155610974,0.6874166318148837,0.4303594828588413,1.3397135936463183,0.10503958257606127,0.28765723087604783,1
1,219,500.0,2056.503630249242,0.020260925414275488,0.010667926293259057,0.13339631466295282,0,0.775064809589965,0.39022721439438346,1.8500393470786178,0.3347992596403076,0.7880397929816864,0.2301530024614123,0.7804578882938988,0.5810719357140911,0.3451277868737216,0
1,220,4149.623201202296,3080.9780793499895,0.11223771300134673,0.010667926293259057,0.13339631466295282,0,0.6537836906024835,0.41691993554700885,1.6944518259212082,-0.1072217766474925,0.5625233092032231,0.2164482856095903,0.7991783396231893,0.5456942139738648,0.5088229631636693,0
1,223,500.0,2819.865369882434,0.014776119140894956,0.010667926293259057,0.13339631466295282,0,0.9157508675680466,0.2970609548261351,3.0229744828122067,2.1374107038053483,0.519110994984294,0.33016129404609595,0.7965753164379623,0.4518479164667737,1.0650640799389486,0
1,226,500.0,3470.8544944135238,0.012004728729980126,0.010667926293259057,0.13339631466295282,0,0.8839205687647014,0.6397763932314433,0.8794904455710943,-0.558577167786058,0.48395472591894007,0.2307123447495515,0.994807617041107,0.41956434054420794,0.1775480721199208,0
1,230,4569.769020177933,2375.621215426604,0.16030084364541372,0.010667926293259057,0.13339631466295282,0,0.8305064886086574,0.4063927578424072,1.3669085217950885,0.5412916414212203,0.3989764962106461,0.17235178482702473,0.9134409423225308,0.4791732069806478,0.5768506886069237,0
1,231,500.0,4281.435097456656,0.009731939342352365,0.010667926293259057,0.13339631466295282,0,0.9047998311611902,0.6053558125377961,1.8830382460436004,-0.5158882453098638,0.31985830285554195,0.28292402821469653,0.9818251825694972,0.7278246830134754,0.34487336015059966,1
1,232,500.0,2265.9755307781625,0.01838795966713632,0.010667926293259057,0.13339631466295282,0,0.8252032248455812,0.19943236252876195,3.0985346613861515,0.2723523548012364,0.6668698850085076,0.18429308158195132,0.532509417868566,0.5126993918395939,0.19043226355144086,0
1,234,500.0,4233.367550080544,0.009842440131586003,0.010667926293259057,0.13339631466295282,0,0.8302220450129044,0.6719511571921167,2.9011427563634444,-0.49571438641120935,0.5716622592430837,0.3001729517576529,1.021184080328291,0.8104376211247502,0.3757332503588914,0
1,239,2699.7429797179184,2625.843405610791,0.08567859803156394,0.010667926293259057,0.13339631466295282,0,0.8062160140927219,0.5299536669083825,1.2787818818535088,0.781332295982504,0.7717556481128764,0.4332122674527322,0.9188100035718967,0.5858627113547141,0.7557248125940605,0
1,241,1685.4316245246757,3923.0647018766495,0.03580176368487345,0.010667926293259057,0.13339631466295282,0,0.8549341413407177,0.1520633891483527,2.5008671061604604,0.6214461590921173,0.6466321912569443,0.11856781035589765,0.567503004649911,0.5654123141337863,0.37686937918035834,0
1,243,2363.4191889007525,2860.742687809503,0.06884631739664442,0.010667926293259057,0.13339631466295282,0,0.7680337559458139,0.34792959469998597,2.0507193285720744,0.6904700144362841,0.8287579757950733,0.12908449179957254,0.6970425817343125,0.6251895732499522,0.4982490568594815,0
1,245,610.7224950852722,2492.395410924391,0.0204195293547866,0.010667926293259057,0.13339631466295282,0,0.8426940041505989,0.30289247152542503,2.671766694591413,0.5016876801193325,0.9975107193756982,0.0264254840652422,0.8967650484139693,0.6124945721021038,0.5095392975078826,0
1,246,3994.9092049714836,5357.799723374719,0.062135413341766484,0.010667926293259057,0.13339631466295282,0,0.9092493484141253,0.3533082004634275,2.1606774503253727,0.30401863923889055,0.6731819960958318,0.39007196754851736,0.70565066767418,0.47349350727663203,0.43308067156909363,0
1,249,500.0,4190.85104425809,0.009942292442904744,0.010667926293259057,0.13339631466295282,0,0.9767940804227034,0.4105624083926614,1.8933309137406038,-0.5696433329463706,0.5299905505542258,0.3724384439724647,0.8039267943297752,0.5065847857805011,0.2706917171266269,0
1,259,500.0,2376.966105082287,0.017529348263560632,0.010667926293259057,0.13339631466295282,0,0.9987115141171877,0.46357135617430506,2.1472794612677815,0.06900306898000454,0.8962223372656866,0.2532578917952933,0.8135668503705191,0.5053503969514037,0.4375114501595966,1
1,264,500.0,1698.9155643941187,0.02452544878622392,0.010667926293259057,0.13339631466295282,0,0.9031999407455669,0.5453388730848944,2.8489814495400614,-0.16515660672843158,0.7324467412739958,0.41398823269821766,0.9282564570084582,0.2871589156606891,0.17903500518466964,0
1,268,500.0,1607.903483756008,0.025913661539767766,0.010667926293259057,0.13339631466295282,0,0.889138636097438,0.6529768061268844,1.297946591051053,0.9307966514451791,0.7254248984626278,0.29682555076548456,0.9847703449794761,0.3698790484858321,0.688742056620959,0
1,270,3524.3415577479946,5165.142594765673,0.05686099162295382,0.010667926293259057,0.13339631466295282,0,0.9894763657927854,0.5878591455984774,1.0734361119566982,0.8835960201644544,0.6368946210230777,0.5432062075614504,1.1756195037223265,0.6022480343621147,0.7193385394074535,0
1,276,2806.9256581001337,2533.3114522735145,0.0923338783703133,0.010667926293259057,0.13339631466295282,0,0.8245683796432828,0.5417210459054875,1.7231103444551745,-0.4386764302920148,0.7859087478687479,0.22566143212322853,0.9377500838235471,0.44557115551037657,0.3022135090633456,1
1,281,1004.9984053475046,2557.202678468379,0.03275057851982758,0.010667926293259057,0.13339631466295282,0,0.8725061014363531,0.29540402549139455,1.4656604166318803,0.8135816385902848,0.7083441365206954,0.20067718473815344,0.562148821468323,0.6296894920671224,0.37166768310640785,0
1,283,500.0,2338.9226701490857,0.017814469541231472,0.010667926293259057,0.13339631466295282,0,0.9133548299053311,0.638707481105025,1.6029179868591272,-1.053540058906357,0.9322195736079588,0.3364941340351427,1.0188829252567404,0.4970624039221086,0.01,0
1,285,2870.8747769032384,4202.027283970474,0.056934319692441476,0.010667926293259057,0.13339631466295282,0,0.9776837743377227,0.19887875118038056,1.8786908283136232,1.787274464638185,0.6928311585257964,0.0,0.6314866577709078,0.5062037464657546,0.7640910236017735,0
1,292,500.0,2590.633070324164,0.01608358479784748,0.010667926293259057,0.13339631466295282,0,0.8991710513911572,0.5759522820502846,2.8650288766561824,-0.47358304618398406,0.8257689094062547,0.3166972843666033,1.0625705995157684,0.37131495267921666,0.2856939782591478,0
1,296,500.0,2766.0600423216097,0.015063543823761322,0.010667926293259057,0.13339631466295282,0,0.790080157931104,0.6567236743615714,3.228525059989991,-1.1622060374097178,0.7070885404714833,0.4006273053555386,1.20423193318132,0.5309028479720784,0.1658543994013542,0
1,299,500.0,2182.6882975421026,0.019089609228027184,0.010667926293259057,0.13339631466295282,0,0.8687511956735637,0.6574795947594014,2.2226356079799405,-0.8602307041770998,0.5231438471040784,0.21240571555054752,1.0028043945748857,0.42208861628386385,0.09858886980006232,1
1,300,500.0,1850.0253673045606,0.022522213696655375,0.010667926293259057,0.13339631466295282,0,0.8303391478517901,0.9112299729854516,2.46406344366748,0.695808949731965,0.7071506694650735,0.29140582583570407,1.221423376487948,0.2565149812029031,0.9518524037224972,0
1,303,500.0,3120.7103541779625,0.013351660980290569,0.010667926293259057,0.13339631466295282,0,0.8409689992006363,0.4985727145300151,2.025935710367625,0.8778620057622938,0.8571358974909024,0.1610294753259932,0.80593594351743,0.5741536269550575,0.6535477061086787,0
1,308,990.2761346132319,3815.670342371967,0.021627395401896763,0.010667926293259057,0.13339631466295282,0,0.7661124053522043,0.5680661212663823,1.6341583697610722,-0.6821544917078559,0.6710773900737247,0.26487933718970247,1.0737190494304567,0.49086923561756246,0.2971803543221144,0
1,310,3170.3436553788365,2835.008249864823,0.09319031245411727,0.010667926293259057,0.13339631466295282,0,0.8694058815359095,1.1455513049096253,1.9715935265023727,0.20659694959778152,0.3984825841496895,0.6633860485643199,1.5077791099044588,0.10359390177348564,0.6061751223875436,0
1,321,715.1780474284217,6233.493663248512,0.009560957921625006,0.010667926293259057,0.13339631466295282,0,0.8831515494163559,0.16202282990427808,1.9761313078731007,-0.2962964877288856,0.813558042100682,0.15084051856283137,0.5938692662091852,0.6222546666916512,0.06499077722956928,0
1,330,500.0,1388.1917323985715,0.03001506614268145,0.010667926293259057,0.13339631466295282,0,0.94036318661244,0.5568637349487332,2.3796276649897683,1.2895283819739922,0.7745996374784453,0.2152295745231915,0.9267063586331752,0.48489406231984716,0.7575884565013982,0
1,331,500.0,2279.102132345594,0.018282053303062987,0.010667926293259057,0.13339631466295282,0,0.8887676634839,0.4307582359835521,1.5106251477835186,-0.3923697285549684,0.9438211587354859,0.2089835385273787,0.8160845521782081,0.6404028241210098,0.18437719566559826,0
1,336,500.0,5352.164933449456,0.00778501170736766,0.010667926293259057,0.13339631466295282,0,0.8229875679936881,0.7830283042117869,1.233506838229009,-0.654798081928308,0.702885728697651,0.5287806228313643,1.2627222252314452,0.5040432794001043,0.18904556792853622,0
1,337,500.0,1462.0075564304204,0.028499624699887562,0.010667926293259057,0.13339631466295282,0,0.9063280671299457,0.42618800809167257,2.363015063716049,0.8651603757028257,0.7587310532287399,0.14797678036206924,0.8369752793498969,0.3851974637022252,0.47150516119351227,0
1,343,500.0,2804.225787892569,0.014858527742867663,0.010667926293259057,0.13339631466295282,0,0.9009632175729837,0.37194432231715824,2.1461219151996804,0.7688747888961731,0.481244403413595,0.3323235612290322,0.7381256234304879,0.5722635808532421,0.4000233836112228,0
1,347,4499.679540120395,4103.664870754764,0.09137522356718819,0.010667926293259057,0.13339631466295282,0,0.8650169730050455,0.7478403666235636,1.6103222299203486,1.3948974938332523,0.6889388085879012,0.5720760259387767,1.1844740486585514,0.32095806484699674,0.8993705809296032,0
1,349,3702.4089929238125,2035.3525771334107,0.1515875363364269,0.010667926293259057,0.13339631466295282,0,0.8001393166106685,0.0786751801543425,1.2333494711300745,-0.4457364216424797,0.7257288931484077,0.25670921880786507,0.4943661956120823,0.6463564376542191,0.2029891974803137,0
1,361,500.0,2997.0950664026045,0.013902350690757006,0.010667926293259057,0.13339631466295282,0,0.8663440377082646,0.13712604923777116,1.3103722523337629,-0.46639510693125397,0.5852990614526133,0.08269701491507268,0.47206531199824536,0.6724222628029456,0.08647606975186628,0
1,364,500.0,1317.2145445606197,0.031632407065900814,0.010667926293259057,0.13339631466295282,0,0.882411882295063,0.6119209717056878,2.24745796493917,-0.048738443766348026,0.7217069586325406,0.41835523457500023,0.9800322924459889,0.652248295504997,0.3737982960038765,0
1,368,2675.2841485688928,2996.741678193868,0.07439424870562758,0.010667926293259057,0.13339631466295282,0,0.823233749057827,0.42427288883545833,1.748875131790863,1.6494393221852868,0.7557722390159745,0.17317161565138006,0.9038364058601107,0.3403269017716344,1.1727507571425502,0
1,380,500.0,2587.406850089201,0.01610363931178052,0.010667926293259057,0.13339631466295282,0,0.8767321086091514,0.7602963332925947,2.084150095237787,0.11057874037944225,0.7280920460390234,0.44061349326547494,1.1420566215643095,0.1831433995459483,0.6249124210581253,0
1,384,2631.0328721849214,1979.671132355932,0.11075210208668297,0.010667926293259057,0.13339631466295282,0,0.9855053644679785,0.12903686570652645,1.8170771961859695,-0.5359960775025779,0.495020388351599,0.17868742084117384,0.6121387287282639,0.5285417471076977,0.01,0
1,385,500.0,2759.300155897393,0.015100447328143475,0.010667926293259057,0.13339631466295282,0,0.7562884458117142,0.6827709536276448,3.3306587961065226,0.9082197853225509,0.6211089802430758,0.6026235142587871,0.9432831626630942,0.5517810462337104,0.8188643214691712,0
1,389,500.0,2428.6539421321427,0.017156279840382295,0.010667926293259057,0.13339631466295282,0,0.76034516310223,0.16933637121702128,2.625634100987325,0.13241236961340994,0.5587536835285035,0.42389579830857776,0.5683648001265306,0.6768314517900795,0.2937562847794616,0
